State,City,Date Local,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
New York,New York,5/23/2003,19.117647,25,0.009917,12,2.5,13,0.5,7
New York,New York,5/23/2003,19.117647,25,0.009917,12,2.4625,,0.514286,
New York,New York,5/23/2003,19.117647,25,0.009917,12,2.4625,,0.5,7
New York,New York,5/24/2003,15.541667,20,0.01275,15,1.833333,7,0.475,
New York,New York,5/24/2003,15.541667,20,0.01275,15,1.833333,7,0.479167,6
New York,New York,5/24/2003,15.541667,20,0.01275,15,1.8,,0.475,
New York,New York,5/24/2003,15.541667,20,0.01275,15,1.8,,0.479167,6
New York,New York,5/25/2003,23.117647,31,0.016125,25,2.083333,6,0.566667,
New York,New York,5/25/2003,23.117647,31,0.016125,25,2.083333,6,0.583333,7
New York,New York,5/25/2003,23.117647,31,0.016125,25,2.05,,0.566667,
New York,New York,5/25/2003,23.117647,31,0.016125,25,2.05,,0.583333,7
New York,New York,5/26/2003,11.458333,21,0.021875,28,0.625,6,0.433333,
New York,New York,5/26/2003,11.458333,21,0.021875,28,0.625,6,0.429167,6
New York,New York,5/26/2003,11.458333,21,0.021875,28,0.6,,0.433333,
New York,New York,5/26/2003,11.458333,21,0.021875,28,0.6,,0.429167,6
New York,New York,5/27/2003,25.791667,39,0.0195,22,2.083333,10,0.604167,
New York,New York,5/27/2003,25.791667,39,0.0195,22,2.083333,10,0.608333,8
New York,New York,5/27/2003,25.791667,39,0.0195,22,2.05,,0.604167,
New York,New York,5/27/2003,25.791667,39,0.0195,22,2.05,,0.608333,8
New York,New York,5/28/2003,33.5,53,0.008294,19,2.85,11,0.745,
New York,New York,5/28/2003,33.5,53,0.008294,19,2.85,11,0.664706,10
New York,New York,5/28/2003,33.5,53,0.008294,19,2.683333,,0.745,
New York,New York,5/28/2003,33.5,53,0.008294,19,2.683333,,0.664706,10
New York,New York,5/29/2003,32.041667,42,0.025625,45,5.541667,16,0.741667,
New York,New York,5/29/2003,32.041667,42,0.025625,45,5.541667,16,0.754167,10
New York,New York,5/29/2003,32.041667,42,0.025625,45,5.5125,,0.741667,
New York,New York,5/29/2003,32.041667,42,0.025625,45,5.5125,,0.754167,10
New York,New York,5/30/2003,39.833333,57,0.015333,31,6.333333,21,0.875,
New York,New York,5/30/2003,39.833333,57,0.015333,31,6.333333,21,0.829167,13
New York,New York,5/30/2003,39.833333,57,0.015333,31,6.3,,0.875,
New York,New York,5/30/2003,39.833333,57,0.015333,31,6.3,,0.829167,13
New York,New York,5/31/2003,24.708333,51,0.038917,43,2.375,10,0.783333,
New York,New York,5/31/2003,24.708333,51,0.038917,43,2.375,10,0.8625,14
New York,New York,5/31/2003,24.708333,51,0.038917,43,2.3375,,0.783333,
New York,New York,5/31/2003,24.708333,51,0.038917,43,2.3375,,0.8625,14
New York,New York,6/1/2003,12.291667,20,0.02625,42,0.875,4,0.533333,
New York,New York,6/1/2003,12.291667,20,0.02625,42,0.875,4,0.55,7
New York,New York,6/1/2003,12.291667,20,0.02625,42,0.85,,0.533333,
New York,New York,6/1/2003,12.291667,20,0.02625,42,0.85,,0.55,7
New York,New York,6/2/2003,23.208333,49,0.019708,32,3.166667,17,0.579167,
New York,New York,6/2/2003,23.208333,49,0.019708,32,3.166667,17,0.5125,9
New York,New York,6/2/2003,23.208333,49,0.019708,32,3.125,,0.579167,
New York,New York,6/2/2003,23.208333,49,0.019708,32,3.125,,0.5125,9
New York,New York,6/3/2003,41.958333,56,0.018706,31,6.380952,23,0.890909,
New York,New York,6/3/2003,41.958333,56,0.018706,31,6.380952,23,0.908333,11
New York,New York,6/3/2003,41.958333,56,0.018706,31,6.733333,,0.890909,
New York,New York,6/3/2003,41.958333,56,0.018706,31,6.733333,,0.908333,11
New York,New York,6/4/2003,24.4,30,0.028792,31,1.791667,14,0.570833,
New York,New York,6/4/2003,24.4,30,0.028792,31,1.791667,14,0.6,9
New York,New York,6/4/2003,24.4,30,0.028792,31,1.75,,0.570833,
New York,New York,6/4/2003,24.4,30,0.028792,31,1.75,,0.6,9
New York,New York,6/5/2003,23.25,38,0.014,16,2.25,14,0.65,
New York,New York,6/5/2003,23.25,38,0.014,16,2.25,14,0.615385,9
New York,New York,6/5/2003,23.25,38,0.014,16,1.433333,,0.65,
New York,New York,6/5/2003,23.25,38,0.014,16,1.433333,,0.615385,9
New York,New York,6/6/2003,29.791667,61,0.026625,42,5.791667,16,0.683333,
New York,New York,6/6/2003,29.791667,61,0.026625,42,5.791667,16,0.635,9
New York,New York,6/6/2003,29.791667,61,0.026625,42,5.75,,0.683333,
New York,New York,6/6/2003,29.791667,61,0.026625,42,5.75,,0.635,9
New York,New York,6/7/2003,31.5,58,0.040292,47,3.958333,14,0.808333,
New York,New York,6/7/2003,31.5,58,0.040292,47,3.958333,14,0.858333,13
New York,New York,6/7/2003,31.5,58,0.040292,47,3.925,,0.808333,
New York,New York,6/7/2003,31.5,58,0.040292,47,3.925,,0.858333,13
New York,New York,6/8/2003,14.25,36,0.048917,45,1.833333,10,0.595833,
New York,New York,6/8/2003,14.25,36,0.048917,45,1.833333,10,0.620833,8
New York,New York,6/8/2003,14.25,36,0.048917,45,1.825,,0.595833,
New York,New York,6/8/2003,14.25,36,0.048917,45,1.825,,0.620833,8
New York,New York,6/9/2003,28.416667,52,0.030208,36,1.916667,9,0.708333,
New York,New York,6/9/2003,28.416667,52,0.030208,36,1.916667,9,0.670833,9
New York,New York,6/9/2003,28.416667,52,0.030208,36,1.8875,,0.708333,
New York,New York,6/9/2003,28.416667,52,0.030208,36,1.8875,,0.670833,9
New York,New York,6/10/2003,24,38,0.038667,46,4.083333,13,0.604167,
New York,New York,6/10/2003,24,38,0.038667,46,4.083333,13,0.641667,9
New York,New York,6/10/2003,24,38,0.038667,46,4.0625,,0.604167,
New York,New York,6/10/2003,24,38,0.038667,46,4.0625,,0.641667,9
New York,New York,6/11/2003,41.681818,74,0.012667,23,3.571429,10,0.858333,
New York,New York,6/11/2003,41.681818,74,0.012667,23,3.571429,10,0.8,14
New York,New York,6/11/2003,41.681818,74,0.012667,23,3.528571,,0.858333,
New York,New York,6/11/2003,41.681818,74,0.012667,23,3.528571,,0.8,14
New York,New York,6/12/2003,40.875,64,0.029792,44,4.541667,17,0.958333,
New York,New York,6/12/2003,40.875,64,0.029792,44,4.541667,17,1.041667,15
New York,New York,6/12/2003,40.875,64,0.029792,44,4.5,,0.958333,
New York,New York,6/12/2003,40.875,64,0.029792,44,4.5,,1.041667,15
New York,New York,6/13/2003,20.666667,29,0.016708,30,1.458333,11,0.631818,
New York,New York,6/13/2003,20.666667,29,0.016708,30,1.458333,11,0.654167,9
New York,New York,6/13/2003,20.666667,29,0.016708,30,1.45,,0.631818,
New York,New York,6/13/2003,20.666667,29,0.016708,30,1.45,,0.654167,9
New York,New York,6/14/2003,32.791667,54,0.0175,32,6.375,30,0.8625,
New York,New York,6/14/2003,32.791667,54,0.0175,32,6.375,30,0.783333,14
New York,New York,6/14/2003,32.791667,54,0.0175,32,6.35,,0.8625,
New York,New York,6/14/2003,32.791667,54,0.0175,32,6.35,,0.783333,14
New York,New York,6/15/2003,25.875,62,0.025208,37,3.666667,11,0.7625,
New York,New York,6/15/2003,25.875,62,0.025208,37,3.666667,11,0.791667,13
New York,New York,6/15/2003,25.875,62,0.025208,37,3.6375,,0.7625,
New York,New York,6/15/2003,25.875,62,0.025208,37,3.6375,,0.791667,13
New York,New York,6/16/2003,14.75,21,0.024667,25,2.25,14,0.483333,
New York,New York,6/16/2003,14.75,21,0.024667,25,2.25,14,0.583333,11
New York,New York,6/16/2003,14.75,21,0.024667,25,2.2375,,0.483333,
New York,New York,6/16/2003,14.75,21,0.024667,25,2.2375,,0.583333,11
New York,New York,6/17/2003,17.333333,28,0.024375,26,1.166667,4,0.525,
New York,New York,6/17/2003,17.333333,28,0.024375,26,1.166667,4,0.520833,7
New York,New York,6/17/2003,17.333333,28,0.024375,26,1.1625,,0.525,
New York,New York,6/17/2003,17.333333,28,0.024375,26,1.1625,,0.520833,7
New York,New York,6/18/2003,30.791667,47,0.010042,17,0.833333,4,0.745833,
New York,New York,6/18/2003,30.791667,47,0.010042,17,0.833333,4,0.6875,11
New York,New York,6/18/2003,30.791667,47,0.010042,17,0.8125,,0.745833,
New York,New York,6/18/2003,30.791667,47,0.010042,17,0.8125,,0.6875,11
New York,New York,6/19/2003,37.041667,53,0.006333,13,2.75,7,0.908333,
New York,New York,6/19/2003,37.041667,53,0.006333,13,2.75,7,0.941667,13
New York,New York,6/19/2003,37.041667,53,0.006333,13,2.7375,,0.908333,
New York,New York,6/19/2003,37.041667,53,0.006333,13,2.7375,,0.941667,13
New York,New York,6/20/2003,26.777778,41,0.029214,29,1.956522,9,0.647826,
New York,New York,6/20/2003,26.777778,41,0.029214,29,1.956522,9,0.695833,10
New York,New York,6/20/2003,26.777778,41,0.029214,29,2.014286,,0.647826,
New York,New York,6/20/2003,26.777778,41,0.029214,29,2.014286,,0.695833,10
New York,New York,6/21/2003,19.458333,38,0.017458,19,2.75,21,0.545833,
New York,New York,6/21/2003,19.458333,38,0.017458,19,2.75,21,0.545833,8
New York,New York,6/21/2003,19.458333,38,0.017458,19,2.7125,,0.545833,
New York,New York,6/21/2003,19.458333,38,0.017458,19,2.7125,,0.545833,8
New York,New York,6/22/2003,22.375,37,0.017,26,1.227273,3,0.568182,
New York,New York,6/22/2003,22.375,37,0.017,26,1.227273,3,0.5375,8
New York,New York,6/22/2003,22.375,37,0.017,26,1.2,,0.568182,
New York,New York,6/22/2003,22.375,37,0.017,26,1.2,,0.5375,8
New York,New York,6/23/2003,38.5,67,0.026792,64,5.318182,17,0.816667,
New York,New York,6/23/2003,38.5,67,0.026792,64,5.318182,17,0.795833,10
New York,New York,6/23/2003,38.5,67,0.026792,64,5.357143,,0.816667,
New York,New York,6/23/2003,38.5,67,0.026792,64,5.357143,,0.795833,10
New York,New York,6/24/2003,56.041667,105,0.034667,127,6.291667,26,1.129167,
New York,New York,6/24/2003,56.041667,105,0.034667,127,6.291667,26,1.058333,16
New York,New York,6/24/2003,56.041667,105,0.034667,127,6.25,,1.129167,
New York,New York,6/24/2003,56.041667,105,0.034667,127,6.25,,1.058333,16
New York,New York,6/25/2003,44.916667,67,0.04675,137,6.583333,23,0.825,
New York,New York,6/25/2003,44.916667,67,0.04675,137,6.583333,23,0.925,16
New York,New York,6/25/2003,44.916667,67,0.04675,137,6.5625,,0.825,
New York,New York,6/25/2003,44.916667,67,0.04675,137,6.5625,,0.925,16
New York,New York,6/26/2003,53.083333,102,0.053375,172,6.875,20,0.991667,
New York,New York,6/26/2003,53.083333,102,0.053375,172,6.875,20,0.908333,15
New York,New York,6/26/2003,53.083333,102,0.053375,172,6.85,,0.991667,
New York,New York,6/26/2003,53.083333,102,0.053375,172,6.85,,0.908333,15
New York,New York,6/27/2003,38.578947,74,0.049,119,13.571429,51,0.814286,
New York,New York,6/27/2003,38.578947,74,0.049,119,13.571429,51,0.966667,15
New York,New York,6/27/2003,38.578947,74,0.049,119,13.542857,,0.814286,
New York,New York,6/27/2003,38.578947,74,0.049,119,13.542857,,0.966667,15
New York,New York,6/28/2003,20.833333,45,0.047417,67,3.25,9,0.733333,
New York,New York,6/28/2003,20.833333,45,0.047417,67,3.25,9,0.708333,9
New York,New York,6/28/2003,20.833333,45,0.047417,67,3.225,,0.733333,
New York,New York,6/28/2003,20.833333,45,0.047417,67,3.225,,0.708333,9
New York,New York,6/29/2003,24.041667,47,0.045435,67,3.625,9,0.770833,
New York,New York,6/29/2003,24.041667,47,0.045435,67,3.625,9,0.766667,10
New York,New York,6/29/2003,24.041667,47,0.045435,67,3.5875,,0.770833,
New York,New York,6/29/2003,24.041667,47,0.045435,67,3.5875,,0.766667,10
New York,New York,6/30/2003,30.117647,40,0.035263,50,7.666667,21,0.659091,
New York,New York,6/30/2003,30.117647,40,0.035263,50,7.666667,21,0.729167,10
New York,New York,6/30/2003,30.117647,40,0.035263,50,7.516667,,0.659091,
New York,New York,6/30/2003,30.117647,40,0.035263,50,7.516667,,0.729167,10
New York,New York,7/1/2003,34.541667,74,0.03625,71,4.416667,10,0.475,
New York,New York,7/1/2003,34.541667,74,0.03625,71,4.416667,10,0.425,8
New York,New York,7/1/2003,34.541667,74,0.03625,71,4.375,,0.475,
New York,New York,7/1/2003,34.541667,74,0.03625,71,4.375,,0.425,8
New York,New York,7/2/2003,36.5,61,0.046042,74,6.125,17,0.6125,
New York,New York,7/2/2003,36.5,61,0.046042,74,6.125,17,0.666667,10
New York,New York,7/2/2003,36.5,61,0.046042,74,6.1,,0.6125,
New York,New York,7/2/2003,36.5,61,0.046042,74,6.1,,0.666667,10
New York,New York,7/3/2003,16.458333,26,0.03575,40,1.416667,7,0.425,
New York,New York,7/3/2003,16.458333,26,0.03575,40,1.416667,7,0.441667,6
New York,New York,7/3/2003,16.458333,26,0.03575,40,1.4,,0.425,
New York,New York,7/3/2003,16.458333,26,0.03575,40,1.4,,0.441667,6
New York,New York,7/4/2003,23.083333,40,0.055333,145,5.375,16,0.608333,
New York,New York,7/4/2003,23.083333,40,0.055333,145,5.375,16,0.5875,9
New York,New York,7/4/2003,23.083333,40,0.055333,145,5.325,,0.608333,
New York,New York,7/4/2003,23.083333,40,0.055333,145,5.325,,0.5875,9
New York,New York,7/5/2003,19.416667,35,0.0505,106,6.666667,20,0.5375,
New York,New York,7/5/2003,19.416667,35,0.0505,106,6.666667,20,0.554167,8
New York,New York,7/5/2003,19.416667,35,0.0505,106,6.625,,0.5375,
New York,New York,7/5/2003,19.416667,35,0.0505,106,6.625,,0.554167,8
New York,New York,7/6/2003,21.666667,61,0.038083,54,6.25,20,0.5,
New York,New York,7/6/2003,21.666667,61,0.038083,54,6.25,20,0.475,7
New York,New York,7/6/2003,21.666667,61,0.038083,54,6.2,,0.5,
New York,New York,7/6/2003,21.666667,61,0.038083,54,6.2,,0.475,7
New York,New York,7/7/2003,37.958333,55,0.033458,74,6.416667,19,0.733333,
New York,New York,7/7/2003,37.958333,55,0.033458,74,6.416667,19,0.758333,11
New York,New York,7/7/2003,37.958333,55,0.033458,74,6.4,,0.733333,
New York,New York,7/7/2003,37.958333,55,0.033458,74,6.4,,0.758333,11
New York,New York,7/8/2003,26.583333,42,0.041042,64,6.875,19,0.579167,
New York,New York,7/8/2003,26.583333,42,0.041042,64,6.875,19,0.575,7
New York,New York,7/8/2003,26.583333,42,0.041042,64,6.8375,,0.579167,
New York,New York,7/8/2003,26.583333,42,0.041042,64,6.8375,,0.575,7
New York,New York,7/9/2003,31.916667,55,0.015542,21,6.125,20,0.6,
New York,New York,7/9/2003,31.916667,55,0.015542,21,6.125,20,0.6375,9
New York,New York,7/9/2003,31.916667,55,0.015542,21,6.1,,0.6,
New York,New York,7/9/2003,31.916667,55,0.015542,21,6.1,,0.6375,9
New York,New York,7/10/2003,18.75,27,0.020125,26,1.541667,4,0.416667,
New York,New York,7/10/2003,18.75,27,0.020125,26,1.541667,4,0.441667,6
New York,New York,7/10/2003,18.75,27,0.020125,26,1.5125,,0.416667,
New York,New York,7/10/2003,18.75,27,0.020125,26,1.5125,,0.441667,6
New York,New York,7/11/2003,29.083333,51,0.018042,28,2.875,14,0.6125,
New York,New York,7/11/2003,29.083333,51,0.018042,28,2.875,14,0.554167,8
New York,New York,7/11/2003,29.083333,51,0.018042,28,2.8375,,0.6125,
New York,New York,7/11/2003,29.083333,51,0.018042,28,2.8375,,0.554167,8
New York,New York,7/12/2003,22.666667,39,0.040042,67,6.333333,26,0.416667,
New York,New York,7/12/2003,22.666667,39,0.040042,67,6.333333,26,0.475,8
New York,New York,7/12/2003,22.666667,39,0.040042,67,6.3125,,0.416667,
New York,New York,7/12/2003,22.666667,39,0.040042,67,6.3125,,0.475,8
New York,New York,7/13/2003,23.136364,54,0.028583,36,4.421053,23,0.418182,
New York,New York,7/13/2003,23.136364,54,0.028583,36,4.421053,23,0.379167,6
New York,New York,7/13/2003,23.136364,54,0.028583,36,4.466667,,0.418182,
New York,New York,7/13/2003,23.136364,54,0.028583,36,4.466667,,0.379167,6
New York,New York,7/14/2003,21.708333,50,0.039042,47,2.25,6,0.5375,
New York,New York,7/14/2003,21.708333,50,0.039042,47,2.25,6,0.55,8
New York,New York,7/14/2003,21.708333,50,0.039042,47,2.2,,0.5375,
New York,New York,7/14/2003,21.708333,50,0.039042,47,2.2,,0.55,8
New York,New York,7/15/2003,27.5,42,0.037458,48,4.875,27,0.545833,
New York,New York,7/15/2003,27.5,42,0.037458,48,4.875,27,0.5625,8
New York,New York,7/15/2003,27.5,42,0.037458,48,4.85,,0.545833,
New York,New York,7/15/2003,27.5,42,0.037458,48,4.85,,0.5625,8
New York,New York,7/16/2003,20.083333,36,0.031333,35,2.625,13,0.470833,
New York,New York,7/16/2003,20.083333,36,0.031333,35,2.625,13,0.466667,7
New York,New York,7/16/2003,20.083333,36,0.031333,35,2.5875,,0.470833,
New York,New York,7/16/2003,20.083333,36,0.031333,35,2.5875,,0.466667,7
New York,New York,7/17/2003,27.590909,42,0.027625,43,3.6,14,0.43,
New York,New York,7/17/2003,27.590909,42,0.027625,43,3.6,14,0.441176,6
New York,New York,7/17/2003,27.590909,42,0.027625,43,3.533333,,0.43,
New York,New York,7/17/2003,27.590909,42,0.027625,43,3.533333,,0.441176,6
New York,New York,7/18/2003,45.25,66,0.028625,35,12.75,64,0.6875,
New York,New York,7/18/2003,45.25,66,0.028625,35,12.75,64,0.683333,9
New York,New York,7/18/2003,45.25,66,0.028625,35,12.7125,,0.6875,
New York,New York,7/18/2003,45.25,66,0.028625,35,12.7125,,0.683333,9
New York,New York,7/19/2003,29.583333,67,0.030167,47,3.333333,10,0.479167,
New York,New York,7/19/2003,29.583333,67,0.030167,47,3.333333,10,0.470833,7
New York,New York,7/19/2003,29.583333,67,0.030167,47,3.3,,0.479167,
New York,New York,7/19/2003,29.583333,67,0.030167,47,3.3,,0.470833,7
New York,New York,7/20/2003,25.125,60,0.04875,71,4.208333,16,0.658333,
New York,New York,7/20/2003,25.125,60,0.04875,71,4.208333,16,0.691667,14
New York,New York,7/20/2003,25.125,60,0.04875,71,4.175,,0.658333,
New York,New York,7/20/2003,25.125,60,0.04875,71,4.175,,0.691667,14
New York,New York,7/21/2003,15.916667,37,0.042375,49,2.375,9,0.466667,
New York,New York,7/21/2003,15.916667,37,0.042375,49,2.375,9,0.479167,6
New York,New York,7/21/2003,15.916667,37,0.042375,49,2.3625,,0.466667,
New York,New York,7/21/2003,15.916667,37,0.042375,49,2.3625,,0.479167,6
New York,New York,7/22/2003,28.666667,42,0.025958,29,1.958333,7,0.616667,
New York,New York,7/22/2003,28.666667,42,0.025958,29,1.958333,7,0.6,9
New York,New York,7/22/2003,28.666667,42,0.025958,29,1.9375,,0.616667,
New York,New York,7/22/2003,28.666667,42,0.025958,29,1.9375,,0.6,9
New York,New York,7/23/2003,24.208333,42,0.027958,33,1.75,4,0.554167,
New York,New York,7/23/2003,24.208333,42,0.027958,33,1.75,4,0.591667,8
New York,New York,7/23/2003,24.208333,42,0.027958,33,1.7375,,0.554167,
New York,New York,7/23/2003,24.208333,42,0.027958,33,1.7375,,0.591667,8
New York,New York,7/24/2003,20.458333,31,0.030875,42,3.5,24,0.470833,
New York,New York,7/24/2003,20.458333,31,0.030875,42,3.5,24,0.470833,6
New York,New York,7/24/2003,20.458333,31,0.030875,42,3.475,,0.470833,
New York,New York,7/24/2003,20.458333,31,0.030875,42,3.475,,0.470833,6
New York,New York,7/25/2003,36.291667,67,0.028333,61,9.666667,40,0.616667,
New York,New York,7/25/2003,36.291667,67,0.028333,61,9.666667,40,0.558333,9
New York,New York,7/25/2003,36.291667,67,0.028333,61,9.6375,,0.616667,
New York,New York,7/25/2003,36.291667,67,0.028333,61,9.6375,,0.558333,9
New York,New York,7/26/2003,31.208333,62,0.050917,114,7.458333,36,0.645833,
New York,New York,7/26/2003,31.208333,62,0.050917,114,7.458333,36,0.7,11
New York,New York,7/26/2003,31.208333,62,0.050917,114,7.425,,0.645833,
New York,New York,7/26/2003,31.208333,62,0.050917,114,7.425,,0.7,11
New York,New York,7/27/2003,16.809524,22,0.050958,90,5.058824,13,0.452381,
New York,New York,7/27/2003,16.809524,22,0.050958,90,5.058824,13,0.477778,7
New York,New York,7/27/2003,16.809524,22,0.050958,90,4.92,,0.452381,
New York,New York,7/27/2003,16.809524,22,0.050958,90,4.92,,0.477778,7
New York,New York,7/28/2003,21.625,34,0.029167,38,2.875,13,0.4125,
New York,New York,7/28/2003,21.625,34,0.029167,38,2.875,13,0.429167,6
New York,New York,7/28/2003,21.625,34,0.029167,38,2.85,,0.4125,
New York,New York,7/28/2003,21.625,34,0.029167,38,2.85,,0.429167,6
New York,New York,7/29/2003,21.142857,31,0.028083,39,1.625,7,0.352632,
New York,New York,7/29/2003,21.142857,31,0.028083,39,1.625,7,0.3375,5
New York,New York,7/29/2003,21.142857,31,0.028083,39,1.6,,0.352632,
New York,New York,7/29/2003,21.142857,31,0.028083,39,1.6,,0.3375,5
New York,New York,7/30/2003,30.583333,49,0.024458,35,3.416667,16,0.483333,
New York,New York,7/30/2003,30.583333,49,0.024458,35,3.416667,16,0.458333,7
New York,New York,7/30/2003,30.583333,49,0.024458,35,3.375,,0.483333,
New York,New York,7/30/2003,30.583333,49,0.024458,35,3.375,,0.458333,7
New York,New York,7/31/2003,22.583333,42,0.024417,30,5.166667,29,0.375,
New York,New York,7/31/2003,22.583333,42,0.024417,30,5.166667,29,0.408333,6
New York,New York,7/31/2003,22.583333,42,0.024417,30,5.1375,,0.375,
